symbol,composite_score,quality_score,growth_score,value_score,momentum_score,positioning_score,stability_score,score_date
MGY,52.145419793648415,53.39402077138173,50.37275079153404,50.15476935943888,50.82004018315804,54.861999941510206,53.268937714867604,2026-02-08
AMP,52.14432748425072,52.70974530095479,52.25759245759968,50.85969486410337,50.841691796161385,51.75623476422213,54.44100572246294,2026-02-08
MOG.A,52.14411354303288,50.674216157627875,51.1786233799077,47.947864449211295,54.39317374550326,53.66765626347696,55.0031472624702,2026-02-08
CBOE,52.143699221909316,51.844371616923844,50.52666791406697,50.60954065059383,50.47197692355616,51.863127163478,57.54651106283711,2026-02-08
EE,52.14354478379415,50.60029538361015,51.349961900577945,50.08227268047845,54.33405735085438,53.84257498639655,52.65210640084741,2026-02-08
AMKR,52.14199573178883,50.57484803727357,49.91290674043292,49.952080303072684,58.20540879067892,54.390092630630924,49.81663788864399,2026-02-08
KEN,52.13879625022835,51.20513767393289,50.16298789015418,50.15594156089749,55.83561861176778,52.89847276087085,52.57461900374692,2026-02-08
GMED,52.136889646873016,53.01375944408163,51.10217516730633,50.636873373461874,54.05454982527862,54.24661155921975,49.767368511889885,2026-02-08
AGI,52.133166980949966,53.737550494000686,51.23623291262939,50.20589897141097,55.53879848638522,49.12623762269193,52.954283398581595,2026-02-08
ESNT,52.1326214917372,53.27772245715887,50.44278564639494,50.20870603896195,49.43583664413048,53.78186142070683,55.64881674307013,2026-02-08
MRK,52.132147492365306,52.81254629736115,52.58946179317315,50.74904020339909,51.955701402752894,50.611746297857366,54.07438895964817,2026-02-08
LHX,52.129598576764934,50.624750148485965,50.28770628363852,50.61249369419304,53.41627858608401,51.869142035066076,55.96722071312201,2026-02-08
ORLA,52.12935774471072,51.466069324092814,52.31181964614613,47.54999033780863,61.05448333084852,52.52122925134821,47.872554578020015,2026-02-08
LLY,52.12457874716514,54.111971572562126,53.2437284784741,50.424977042604304,51.74845501191528,51.05383707654312,52.16450330089189,2026-02-08
ELS,52.12141312629591,51.559782326560544,51.05132481403155,50.623815255966335,49.305479356452594,53.99032873107833,56.19774827368612,2026-02-08
ADC,52.120539321514414,51.251094040632225,50.1909725766136,49.92118725279768,49.61386048720956,55.01724872260591,56.72887284922751,2026-02-08
RNR,52.11447844936229,50.53017002245264,53.31141869895254,50.22568443519347,50.18464013014597,53.28488050433736,55.15007690509173,2026-02-08
APEI,52.11065961826074,50.36445513467969,50.23592154968176,50.67182400448632,53.15995907158717,55.68184911273626,52.549948836393256,2026-02-08
ELA,52.10976551778985,50.6683239862171,50.845145264713,49.5752590201623,57.6770428308602,53.96251732045192,49.9303046843346,2026-02-08
CAKE,52.108790147071296,51.162143800943106,51.266292307911854,50.73969389064247,50.73808295651765,55.712474579242844,53.03405334716987,2026-02-08
AWI,52.10784099793479,52.43681706791078,51.21233232246672,50.033886508547454,50.17472985194744,53.825246702972166,54.96403353376414,2026-02-08
OLMA,52.1078309453285,47.53174978760125,48.34044136208463,50.08303717238503,66.4427282289575,51.956243926560845,48.29278519438177,2026-02-08
NYT,52.09780317151449,51.93575737079586,50.50305524481779,49.973238449994675,52.26367208309247,53.213999959637384,54.697095920748765,2026-02-08
DCI,52.0970354605997,51.78119609024201,50.3986329690609,50.60010482861106,52.59848285536685,51.93222593960714,55.271570080710234,2026-02-08
VRSN,52.094789508368116,53.845139345449276,49.980345898628606,50.61998432318212,49.50745187101207,53.20656557478638,55.40925003715023,2026-02-08
MSGM,52.09082532932191,52.632412547336074,51.90944398702976,50.244553963814894,59.98383382926544,50.15845353979519,47.6162541086901,2026-02-08
CFR,52.089764050531926,51.424090559560334,51.46105525957242,50.78199226598148,51.367854757340204,53.108088152983214,54.39550330775391,2026-02-08
ATI,52.08800809505272,51.288852439475505,52.63666551812845,49.93132892512198,55.46700727610262,52.987321806654705,50.21687260483305,2026-02-08
MEDP,52.08348098445879,54.05516885051589,51.885851142172726,50.31024738584986,51.45918959387665,54.546169316204306,50.24425961813329,2026-02-08
ATMU,52.0819967324532,52.345765054639436,51.865021666507246,47.68336777688649,53.08943522746505,53.60223782284726,53.906152846373715,2026-02-08
BDC,52.07452070295619,51.16717031087261,50.622575563687796,50.723283252009296,51.952552331034276,54.049095765328026,53.93244699480516,2026-02-08
LEGH,52.07328997358159,53.73750344284849,52.16436771659184,50.19512098521185,48.139425261900385,54.96874675094649,53.23457568399047,2026-02-08
RBC,52.071024398052764,51.15943205883631,50.28170406582222,49.78267467467799,52.31716539617112,53.714310399417364,55.17085979339156,2026-02-08
TJX,52.069034134401605,51.864563834975996,51.28505804033199,50.51662550334141,49.821618458918095,52.238718059617575,56.68762090922457,2026-02-08
EPRT,52.06783864684795,52.259111648814084,50.190445334464485,50.07317749359841,48.827432016328245,54.91246950227473,56.14439588560776,2026-02-08
SKE,52.06539025835064,49.204974151219204,49.617147594379254,49.84975710122872,63.409173588060995,49.144241135652486,51.16704797956317,2026-02-08
BLD,52.06445800030766,51.340267228575634,50.47987315470536,50.05642730298517,52.45462637707836,54.05373998170915,54.00181395679227,2026-02-08
TDY,52.06007527927588,51.18226583137226,51.26417266423287,50.00972150866097,51.76136819006152,52.916091654587206,55.22683182674043,2026-02-08
INVX,52.05602320463502,51.26601153919042,50.64428931364833,50.000993407303106,53.32875205990821,54.10977050343257,52.98632240432748,2026-02-08
JNJ,52.05246563376084,52.208174112611516,50.62034830288875,50.70574714806501,52.52196188503152,50.04037132215144,56.21819103181679,2026-02-08
NWE,52.05211798927864,53.09767363175478,49.64092098381135,50.12023344866936,50.83732818373494,52.88515334507279,55.73139834262862,2026-02-08
GOLF,52.05068779898608,50.83914210622227,50.33773783142473,50.04378043962825,52.2518322776985,55.90177074787795,52.92986339106481,2026-02-08
TYRA,52.04787927169344,48.20551423400147,48.870973064609394,50.098256147085465,62.21613482483256,53.91575043529158,48.980646924340164,2026-02-08
POR,52.047867751123114,50.656278997544604,50.51056187757131,50.70853069203074,50.750169074006656,52.961645645087174,56.70002022049822,2026-02-08
RUSHA,52.04368028471871,50.572367654877645,52.06993259559436,50.126295746364256,51.78566874969458,53.98675236700999,53.72106459477143,2026-02-08
PATK,52.03426994660672,50.37969436725048,49.90458179543874,49.98710919192486,52.71496114244248,54.984971211606236,54.23430197097752,2026-02-08
WOLF,52.0338640794131,47.925734731501315,50.155784317140416,50.03858511802734,43.887630262505155,72.6132287147238,47.58222133258058,2026-02-08
APPF,52.03277941112684,52.011577131302076,61.37268712497078,49.8678410325254,45.254441059022604,52.352281113858744,51.33784900508144,2026-02-08
YDDL,52.02896992740176,54.802888280428164,51.01962373002641,47.83379290726958,58.81503857457832,52.969193350771846,46.733282721336224,2026-02-08
CBRE,52.0274656621192,50.31663098631029,53.005747576921955,50.59119448276742,50.614592279013515,52.97819093521318,54.65843771248882,2026-02-08
IGIC,52.02364514416113,52.13375398686168,50.78084965415317,50.2107217810844,50.3659540788312,54.78787473514129,53.86271662889502,2026-02-08
PEN,52.017169355871765,51.07433989682186,50.882179502297,50.22907061673719,54.855331932681025,53.37986949973074,51.68222468696278,2026-02-08
MC,52.01667312193918,53.03134659447546,51.83015124509902,50.31412806987042,50.56456781115423,53.88365301617696,52.47619199485896,2026-02-08
ACAD,52.01546802839551,51.59749995420104,54.54731381299606,50.202622881687596,50.465260398282666,53.31419784192517,51.96591328128054,2026-02-08
CF,52.01412040264122,51.898533068710016,50.737534355549855,50.73699329343656,50.7782538355057,53.806959656673534,54.126448205971634,2026-02-08
EXPE,52.00787598787101,51.446737834705324,52.3567976088013,50.648977611402366,51.94152446610922,53.65593936379028,51.997279042417574,2026-02-08
CB,52.00702456366181,51.12196927546573,50.63445901867304,50.74061451477896,51.138971182490536,52.27704369139977,56.129089699162826,2026-02-08
NESR,52.00561882222348,50.88739365550755,50.52820616726977,50.087304472973706,59.394572882831476,51.646187223470285,49.4900485312881,2026-02-08
HII,52.005502975718116,50.39210994572849,49.631670142850744,50.65965552339071,55.37881001204011,52.797601303175654,53.17317092712298,2026-02-08
CAAP,52.00109486104639,51.07183909433194,50.514009081428966,50.43490489231244,53.442064145312365,54.68749054661202,51.8562614062806,2026-02-08
TRNO,51.99913292810059,52.290280701342326,50.396277027178805,50.30306251010075,49.59164013869925,54.6425017390998,54.771035452182645,2026-02-08
CLX,51.99657082050017,52.79134907062245,50.43370651923886,51.98396607757332,50.34287857024883,51.72385511002646,54.70366957529108,2026-02-08
MCO,51.99404275188067,52.89367821320185,51.54885205329751,50.489945939171,49.840138601379586,52.65651837261957,54.53512333161451,2026-02-08
WTS,51.98352143969915,51.91231451026537,50.60360248774778,50.573461296554626,50.649326680118875,53.471969181681644,54.69045448182661,2026-02-08
ZGM,51.98293441607201,55.61265587293379,52.16424440447726,50.142118232707574,45.74701297096846,61.63670506725143,46.59486994809355,2026-02-08
ADMA,51.97969857672222,53.8096929747668,55.486736517983495,50.09008005684908,48.589516306377455,52.56466591293155,51.337499691424945,2026-02-08
PLPC,51.979698416754864,51.099823101818444,49.957855793477094,50.096388902356615,53.21323903325648,55.74392214560032,51.766961524020246,2026-02-08
LVS,51.97959879858079,52.228646984264635,51.351647852104385,50.61442912704095,50.184565365892176,54.57362117449564,52.92468228768693,2026-02-08
CME,51.97888248642284,52.369015696804524,50.484042506225194,50.03084615236614,50.77304307151823,52.148617353501066,56.067730138121874,2026-02-08
DTM,51.97830575541637,51.79382303850495,52.013120877381056,50.010721044613994,51.116582355594396,51.86735745531805,55.068229761085796,2026-02-08
RLX,51.97819563046173,50.25865311527756,52.64555025905222,50.08030589779481,49.128080914063446,58.08298966562994,51.6735939309524,2026-02-08
GATX,51.97773910935989,51.08051087724314,50.41849310055411,50.10137515620724,50.96367857871652,53.66849215923721,55.63388478420109,2026-02-08
CHH,51.97561378186187,52.40121655890433,50.39980047818406,50.68176757442499,49.82655737662837,55.11074727858174,53.433593424447714,2026-02-08
BJRI,51.97274527941302,50.14352851235591,51.47290139682279,50.04874557670972,51.138464830286125,56.72693956838562,52.30589179191794,2026-02-08
NRC,51.97207075461697,51.77418142683163,50.578736306615156,49.98816951419032,53.80161343521369,53.95969045491793,51.730033389933105,2026-02-08
BFH,51.97112133488656,51.43823132399824,50.3465374606735,50.93901926927741,52.38544317686781,54.398326694740675,52.31917008376175,2026-02-08
NLY,51.97077534481263,54.45334744947657,50.579460464686235,50.949307523780064,51.85536404470932,48.2869836481302,55.7001889380934,2026-02-08
TILE,51.97040410547828,51.03215019872799,50.70277731058218,50.75523055859199,52.3866998715136,53.96537101114629,52.98019568230763,2026-02-08
V,51.970358453622154,54.118631213818716,51.48236881137751,49.96698668787975,48.57825079674454,52.07167085229509,55.60424235961731,2026-02-08
IDXX,51.96950790785393,53.9655578414989,51.3354461364085,50.245646449313874,50.5319506133606,52.688301481654264,53.050144924887434,2026-02-08
MMS,51.96505359650426,50.746851768118226,50.387368855851214,50.146493503658775,51.26273162237436,54.077114050310406,55.16976177871259,2026-02-08
HLNE,51.96494658281227,52.56580146579557,51.85039402870522,50.031765912889625,51.27294452491288,54.75221107237543,51.31656249219488,2026-02-08
FHI,51.96471684032737,52.20399119914083,50.865909994732604,50.796131330918456,50.445495393745276,52.68918220401196,54.787590919415074,2026-02-08
TMDX,51.9640817720574,51.24846704443111,52.700008353120985,50.056133676920545,51.61167679046551,54.359840681623815,51.80836408578243,2026-02-08
WRN,51.96327912359667,49.47143904049498,49.65007500092021,50.94058493057282,65.43250958756998,46.14748845624446,50.13757772577757,2026-02-08
ROST,51.96263094168821,51.33065633124191,50.90225565751915,50.57248641272712,51.44642237345879,52.735515175678735,54.78844969950355,2026-02-08
CECO,51.96252577456331,50.94430326064396,50.06401162564813,49.83305513068486,56.1025085310492,53.60723725427423,51.22403884507948,2026-02-08
ALLE,51.958395035683616,51.70130120041885,50.984243280210215,50.666191366498346,49.51689573882948,53.1977391226965,55.68399950544829,2026-02-08
SEB,51.95747420266703,49.649034066164525,49.793797606009434,50.256181330954554,54.76759229795605,54.78440380644617,52.493836108471456,2026-02-08
CAT,51.957156553594366,51.50621403235343,51.06140631895776,49.961136742145904,55.07766923346076,49.89151612244359,54.244996872204744,2026-02-08
AMAL,51.955119744897644,51.85327330668865,50.51108006034934,50.22968747566263,53.395683589847174,52.35941089809321,53.38158313874488,2026-02-08
GFI,51.955048361791206,54.022648502215134,51.84804894248233,50.19242195412629,60.315333170408934,43.11909941102282,52.23273819049171,2026-02-08
NMIH,51.952564252894454,53.53438564211075,50.4840539910244,50.21841355727293,49.16557071170274,53.342183170656966,54.970778444598935,2026-02-08
CURB,51.95185920888885,50.708405636023016,49.95901387959628,49.66317608065619,49.45000798271366,55.09042423433361,56.840127440010335,2026-02-08
INCY,51.950415637340264,52.13267153915048,50.12794267466724,50.7750840600644,50.91227681459395,54.05790869240932,53.69661004315619,2026-02-08
LIND,51.950272282095824,49.869926019817555,53.18681368110253,49.81721357208808,53.29678299870729,54.203056213249134,51.32784120761037,2026-02-08
WU,51.95021067027104,52.51129707349814,51.59325258594809,50.24311961830459,50.000296003783085,53.703284209925094,53.650014530167255,2026-02-08
AXS,51.94968047642802,51.58207901211112,50.9498282531991,50.49190238985465,50.0676460141952,53.07842018942556,55.52820699978249,2026-02-08
CHEF,51.94944684528586,50.661456745889375,53.43927177748149,49.966351538993585,49.89233457741499,54.29590274040158,53.441363691534136,2026-02-08
WWD,51.94913075041297,51.00948339588691,50.598928223557415,50.49110018639239,52.73279892148517,52.34944503539057,54.51302873976537,2026-02-08
LUXE,51.947248565140384,53.05423115206216,55.191069603625884,51.26225064173098,47.511735256066906,55.53458017411227,49.12962456324409,2026-02-08
CON,51.946431559642086,51.16558696388258,51.32645930139963,50.11556391063383,49.98195657542124,53.496489450905784,55.59253315560944,2026-02-08
HLT,51.9462767001332,52.1235702061435,50.10525915831933,50.583841299637136,50.78452708686003,53.52173296615368,54.55872948368549,2026-02-08
AD,51.94551349933883,50.46377192610036,50.57202967593988,50.77310528293677,51.04869847501254,55.64974720914192,53.16572842690152,2026-02-08
TPB,51.94519027810171,51.296567979605335,50.7467987742805,48.76223439938005,54.54313792348208,53.60362656904104,52.71877602282126,2026-02-08
FEIM,51.944816196133544,52.68963298468162,50.294078692997324,50.01309098348794,58.39275600333072,51.96091538724412,48.31842312505955,2026-02-08
CASH,51.94390969908407,51.866670025261975,50.89414093773167,49.47164990431327,51.98878482713406,52.757633974549435,54.684578525513984,2026-02-08
IDA,51.94061942410084,50.70365817185538,50.38295834718253,50.65707737466588,49.95721601707736,53.50040126513829,56.44240536868557,2026-02-08
MATX,51.93936346436853,51.63772132036829,50.90751587813776,50.1767759916563,55.55150804596182,52.19949042866807,51.16316912141895,2026-02-08
AME,51.93861407723277,51.80734903193015,50.42606571519308,50.54556723925311,51.134135780248435,52.05037430389382,55.66819239287801,2026-02-08
ULTA,51.937850877897276,52.27177207464252,50.90463103949021,50.04688182732265,52.20683483335261,53.06297237041097,53.13401312216469,2026-02-08
SYY,51.93612104048788,51.693606800136415,51.05108729220823,50.049911783787635,50.91689722742152,51.8519343927233,56.05328874665019,2026-02-08
